user_id,synthetic_profile,cancelled_limit_recently
U005148,low,0
U005149,medium,0
U005150,low,0
U005151,low,0
U005152,low,0
U005153,low,0
U005154,low,0
U005155,low,0
U005156,low,0
U005157,low,0
U005158,low,0
U005159,low,0
U005160,low,0
U005161,high,0
U005162,medium,0
U005163,low,0
U005164,low,0
U005165,low,0
U005166,low,0
U005167,low,0
U005168,low,0
U005169,low,0
U005170,low,0
U005171,low,0
U005172,low,0
U005173,medium,0
U005174,low,0
U005175,low,0
U005176,low,0
U005177,low,0
U005178,low,0
U005179,low,0
U005180,low,0
U005181,low,0
U005182,low,0
U005183,low,0
U005184,low,0
U005185,low,0
U005186,medium,1
U005187,low,0
U005188,low,0
U005189,medium,0
U005190,low,1
U005191,low,0
U005192,low,0
U005193,low,0
U005194,low,0
U005195,medium,0
U005196,high,1
U005197,low,0
U005198,low,0
U005199,low,1
U005200,low,0
U005201,low,0
U005202,low,0
U005203,low,0
U005204,low,0
U005205,low,0
U005206,low,0
U005207,low,0
U005208,medium,0
U005209,low,0
U005210,low,0
U005211,low,0
U005212,low,0
U005213,high,0
U005214,medium,0
U005215,low,0
U005216,low,0
U005217,low,0
U005218,low,0
U005219,low,0
U005220,low,0
U005221,low,0
U005222,low,0
U005223,low,0
U005224,low,0
U005225,low,0
U005226,low,0
U005227,low,0
U005228,low,0
U005229,low,0
U005230,low,0
U005231,low,0
U005232,medium,0
U005233,low,0
U005234,low,0
U005235,low,0
U005236,low,0
U005237,low,0
U005238,low,0
U005239,low,0
U005240,low,0
U005241,low,0
U005242,low,0
U005243,low,0
U005244,low,0
U005245,low,0
U005246,low,0
U005247,low,0
U005248,low,0
U005249,low,0
U005250,medium,0
U005251,low,0
U005252,low,0
U005253,low,0
U005254,low,0
U005255,low,0
U005256,medium,0
U005257,low,0
U005258,low,0
U005259,low,0
U005260,low,0
U005261,low,0
U005262,low,0
U005263,low,0
U005264,medium,0
U005265,low,0
U005266,low,0
U005267,low,0
U005268,medium,0
U005269,medium,0
U005270,low,0
U005271,medium,0
U005272,medium,0
U005273,medium,0
U005274,medium,0
U005275,low,0
U005276,low,0
U005277,low,0
U005278,low,0
U005279,low,0
U005280,low,0
U005281,medium,0
U005282,low,0
U005283,high,0
U005284,low,0
U005285,low,0
U005286,low,0
U005287,low,0
U005288,low,0
U005289,low,0
U005290,low,0
U005291,low,0
U005292,low,0
U005293,medium,0
U005294,low,1
U005295,low,0
U005296,low,0
U005297,high,1
U005298,low,0
U005299,low,0
U005300,low,0
U005301,low,0
U005302,low,0
U005303,low,0
U005304,low,0
U005305,low,0
U005306,low,0
U005307,high,1
U005308,low,0
U005309,low,0
U005310,low,0
U005311,low,0
U005312,low,0
U005313,low,0
U005314,low,0
U005315,low,0
U005316,low,0
U005317,low,0
U005318,medium,0
U005319,low,0
U005320,low,0
U005321,low,0
U005322,low,0
U005323,medium,0
U005324,low,0
U005325,low,0
U005326,low,0
U005327,low,0
U005328,medium,0
U005329,low,0
U005330,low,0
U005331,low,0
U005332,low,0
U005333,low,0
U005334,low,0
U005335,low,0
U005336,low,0
U005337,low,0
U005338,low,0
U005339,medium,0
U005340,low,0
U005341,low,0
U005342,low,0
U005343,medium,0
U005344,low,0
U005345,low,0
U005346,low,0
U005347,low,0
U005348,low,0
U005349,low,0
U005350,low,0
U005351,medium,1
U005352,low,0
U005353,low,0
U005354,low,0
U005355,medium,0
U005356,medium,0
U005357,low,0
U005358,low,0
U005359,low,0
U005360,low,0
U005361,low,0
U005362,low,0
U005363,low,0
U005364,medium,0
U005365,medium,0
U005366,medium,0
U005367,low,0
U005368,low,0
U005369,medium,0
U005370,low,0
U005371,low,0
U005372,high,0
U005373,low,0
U005374,low,0
U005375,low,0
U005376,low,0
U005377,low,0
U005378,low,0
U005379,low,0
U005380,medium,0
U005381,low,0
U005382,low,0
U005383,low,0
U005384,low,0
U005385,low,0
U005386,low,0
U005387,low,0
U005388,low,0
U005389,low,0
U005390,medium,0
U005391,low,0
U005392,low,0
U005393,high,0
U005394,low,0
U005395,low,0
U005396,low,0
U005397,low,0
U005398,low,0
U005399,low,0
U005400,low,0
U005401,low,0
U005402,low,0
U005403,low,0
U005404,low,0
U005405,low,0
U005406,low,0
U005407,low,0
U005408,low,0
U005409,low,0
U005410,low,0
U005411,low,0
U005412,low,0
U005413,low,0
U005414,low,0
U005415,low,0
U005416,low,0
U005417,low,0
U005418,medium,0
U005419,low,0
U005420,low,0
U005421,low,0
U005422,low,0
U005423,low,1
U005424,low,0
U005425,medium,0
U005426,low,0
U005427,medium,0
U005428,low,0
U005429,medium,0
U005430,low,0
U005431,low,0
U005432,low,0
U005433,low,0
U005434,low,0
U005435,low,0
U005436,low,0
U005437,medium,0
U005438,low,0
U005439,medium,0
U005440,low,0
U005441,low,0
U005442,low,0
U005443,low,0
U005444,low,0
U005445,high,0
U005446,low,0
U005447,medium,0
U005448,low,0
U005449,low,0
U005450,low,0
U005451,low,0
U005452,low,0
U005453,low,0
U005454,low,0
U005455,medium,0
U005456,low,0
U005457,low,0
U005458,low,0
U005459,low,0
U005460,low,0
U005461,low,0
U005462,low,0
U005463,low,0
U005464,low,0
U005465,low,0
U005466,low,0
U005467,low,0
U005468,low,0
U005469,low,0
U005470,low,0
U005471,low,0
U005472,low,0
U005473,medium,0
U005474,low,0
U005475,low,0
U005476,low,0
U005477,low,0
U005478,low,0
U005479,low,0
U005480,high,0
U005481,low,0
U005482,low,0
U005483,low,0
U005484,low,0
U005485,medium,0
U005486,medium,0
U005487,medium,0
U005488,low,0
U005489,low,0
U005490,low,0
U005491,low,0
U005492,low,0
U005493,low,0
U005494,low,0
U005495,medium,0
U005496,low,0
U005497,high,0
U005498,low,0
U005499,low,0
U005500,low,0
U005501,low,0
U005502,low,0
U005503,low,0
U005504,low,0
U005505,medium,0
U005506,low,0
U005507,low,0
U005508,low,0
U005509,low,0
U005510,low,0
U005511,low,0
U005512,low,0
U005513,low,0
U005514,low,0
U005515,low,0
U005516,high,0
U005517,low,0
U005518,low,0
U005519,low,0
U005520,low,0
U005521,low,0
U005522,low,0
U005523,low,0
U005524,low,0
U005525,low,0
U005526,medium,0
U005527,low,0
U005528,low,0
U005529,medium,0
U005530,low,0
U005531,low,0
U005532,medium,0
U005533,low,0
U005534,low,0
U005535,medium,0
U005536,low,0
U005537,low,0
U005538,low,0
U005539,low,0
U005540,low,0
U005541,high,0
U005542,low,0
U005543,low,0
U005544,low,0
U005545,low,0
U005546,low,0
U005547,high,1
U005548,low,0
U005549,low,0
U005550,low,0
U005551,low,0
U005552,low,0
U005553,low,0
U005554,low,0
U005555,low,0
U005556,medium,0
U005557,low,0
U005558,low,0
U005559,low,0
U005560,low,0
U005561,medium,0
U005562,low,0
U005563,low,0
U005564,low,0
U005565,medium,1
U005566,low,0
U005567,low,0
U005568,low,0
U005569,low,0
U005570,medium,0
U005571,low,0
U005572,low,0
U005573,low,0
U005574,medium,0
U005575,low,0
U005576,low,0
U005577,high,1
U005578,low,0
U005579,medium,0
U005580,low,0
U005581,low,0
U005582,low,0
U005583,low,0
U005584,low,0
U005585,low,0
U005586,medium,0
U005587,low,0
U005588,low,0
U005589,low,0
U005590,low,0
U005591,low,0
U005592,low,0
U005593,low,0
U005594,low,0
U005595,low,0
U005596,low,0
U005597,medium,0
U005598,low,0
U005599,low,0
U005600,low,0
U005601,low,0
U005602,low,0
U005603,medium,0
U005604,medium,0
U005605,low,0
U005606,low,0
U005607,low,0
U005608,low,0
U005609,low,0
U005610,low,0
U005611,low,0
U005612,low,0
U005613,low,0
U005614,low,0
U005615,low,0
U005616,low,0
U005617,low,0
U005618,medium,0
U005619,low,0
U005620,low,0
U005621,low,0
U005622,low,0
U005623,low,0
U005624,low,0
U005625,low,0
U005626,low,0
U005627,low,0
U005628,low,0
U005629,low,0
U005630,low,0
U005631,low,0
U005632,low,0
U005633,low,0
U005634,low,0
U005635,low,0
U005636,low,0
U005637,low,0
U005638,low,0
U005639,low,0
U005640,low,0
U005641,low,0
U005642,low,0
U005643,low,0
U005644,low,0
U005645,low,0
U005646,low,0
U005647,low,0
U005648,low,0
U005649,low,0
U005650,low,0
U005651,medium,0
U005652,low,0
U005653,low,0
U005654,low,0
U005655,low,0
U005656,low,0
U005657,medium,0
U005658,low,0
U005659,low,0
U005660,low,0
U005661,low,0
U005662,low,0
U005663,low,0
U005664,low,0
U005665,low,0
U005666,low,0
U005667,low,0
U005668,medium,0
U005669,low,0
U005670,medium,0
U005671,low,0
U005672,medium,0
U005673,low,0
U005674,low,0
U005675,low,0
U005676,medium,0
U005677,low,0
U005678,low,0
U005679,low,0
U005680,low,0
U005681,medium,0
U005682,low,0
U005683,low,0
U005684,low,0
U005685,low,0
U005686,low,0
U005687,low,0
U005688,low,0
U005689,low,0
U005690,medium,0
U005691,low,0
U005692,low,0
U005693,low,0
U005694,medium,0
U005695,low,0
U005696,low,0
U005697,low,0
U005698,medium,0
U005699,medium,0
U005700,low,0
U005701,medium,0
U005702,low,0
U005703,low,0
U005704,low,0
U005705,low,0
U005706,low,1
U005707,medium,0
U005708,medium,0
U005709,low,0
U005710,low,0
U005711,low,0
U005712,low,0
U005713,high,0
U005714,low,0
U005715,low,0
U005716,low,0
U005717,medium,0
U005718,high,0
U005719,low,0
U005720,low,0
U005721,low,0
U005722,low,0
U005723,low,0
U005724,medium,0
U005725,low,0
U005726,medium,0
U005727,low,0
U005728,low,0
U005729,medium,0
U005730,low,0
U005731,low,0
U005732,medium,0
U005733,low,0
U005734,medium,0
U005735,low,0
U005736,medium,0
U005737,low,0
U005738,low,0
U005739,medium,0
U005740,low,0
U005741,low,0
U005742,low,0
U005743,low,0
U005744,medium,0
U005745,low,0
U005746,low,0
U005747,low,0
U005748,medium,0
U005749,high,0
U005750,high,0
U005751,low,0
U005752,low,0
U005753,low,0
U005754,low,0
U005755,low,0
U005756,low,0
U005757,low,0
U005758,low,0
U005759,low,0
U005760,low,0
U005761,low,0
U005762,medium,0
U005763,low,0
U005764,medium,0
U005765,low,0
U005766,low,0
U005767,low,0
U005768,low,0
U005769,low,0
U005770,low,0
U005771,low,0
U005772,medium,0
U005773,low,0
U005774,low,0
U005775,low,0
U005776,low,0
U005777,low,0
U005778,low,0
U005779,low,0
U005780,low,0
U005781,high,0
U005782,high,0
U005783,low,0
U005784,medium,0
U005785,low,0
U005786,low,0
U005787,medium,0
U005788,low,0
U005789,low,0
U005790,low,0
U005791,low,0
U005792,low,0
U005793,low,0
U005794,low,0
U005795,low,0
U005796,low,0
U005797,low,0
U005798,medium,0
U005799,low,0
U005800,low,0
U005801,low,0
U005802,low,0
U005803,low,0
U005804,low,0
U005805,low,0
U005806,low,0
U005807,low,0
U005808,medium,0
U005809,low,0
U005810,low,0
U005811,low,0
U005812,low,0
U005813,low,0
U005814,low,0
U005815,low,0
U005816,low,0
U005817,low,0
U005818,low,0
U005819,low,0
U005820,low,0
U005821,low,0
U005822,medium,0
U005823,low,0
U005824,low,0
U005825,low,0
U005826,low,0
U005827,low,0
U005828,low,0
U005829,low,0
U005830,low,0
U005831,low,0
U005832,low,0
U005833,low,0
U005834,low,0
U005835,low,0
U005836,low,0
U005837,medium,0
U005838,low,0
U005839,low,0
U005840,low,0
U005841,low,0
U005842,low,0
U005843,low,0
U005844,low,0
U005845,low,0
U005846,medium,0
U005847,medium,0
U005848,low,0
U005849,low,0
U005850,low,0
U005851,high,0
U005852,medium,0
U005853,low,0
U005854,low,0
U005855,low,0
U005856,medium,0
U005857,low,0
U005858,low,0
U005859,low,0
U005860,low,0
U005861,low,0
U005862,low,0
U005863,low,0
U005864,low,0
U005865,low,0
U005866,low,0
U005867,medium,0
U005868,low,0
U005869,low,0
U005870,low,0
U005871,low,0
U005872,low,0
U005873,low,0
U005874,low,0
U005875,low,0
U005876,low,0
U005877,low,0
U005878,low,0
U005879,low,0
U005880,low,0
U005881,low,0
U005882,low,0
U005883,low,0
U005884,medium,0
U005885,low,0
U005886,low,0
U005887,low,0
U005888,low,0
U005889,medium,0
U005890,low,0
U005891,high,0
U005892,low,0
U005893,low,0
U005894,medium,0
U005895,low,0
U005896,low,0
U005897,low,0
U005898,medium,0
U005899,low,0
U005900,low,0
U005901,medium,0
U005902,low,0
U005903,low,0
U005904,low,0
U005905,low,0
U005906,medium,0
U005907,low,0
U005908,low,0
U005909,low,0
U005910,low,0
U005911,high,0
U005912,low,0
U005913,low,0
U005914,low,0
U005915,low,0
U005916,low,0
U005917,low,0
U005918,low,0
U005919,medium,0
U005920,low,0
U005921,low,0
U005922,low,0
U005923,low,0
U005924,low,0
U005925,low,0
U005926,low,0
U005927,low,0
U005928,low,0
U005929,medium,0
U005930,low,0
U005931,high,0
U005932,low,0
U005933,low,0
U005934,low,0
U005935,low,0
U005936,low,0
U005937,low,0
U005938,low,0
U005939,low,0
U005940,medium,0
U005941,low,0
U005942,low,0
U005943,low,0
U005944,low,0
U005945,low,0
U005946,low,0
U005947,low,0
U005948,low,0
U005949,low,0
U005950,low,0
U005951,low,0
U005952,low,0
U005953,low,0
U005954,low,0
U005955,low,0
U005956,low,0
U005957,low,0
U005958,low,0
U005959,low,0
U005960,low,0
U005961,low,0
U005962,low,0
U005963,low,0
U005964,low,0
U005965,low,0
U005966,low,0
U005967,low,0
U005968,low,0
U005969,low,1
U005970,low,0
U005971,low,0
U005972,low,0
U005973,low,0
U005974,high,0
U005975,high,0
U005976,low,0
U005977,low,0
U005978,low,0
U005979,low,0
U005980,low,0
U005981,low,0
U005982,low,0
U005983,medium,0
U005984,low,0
U005985,low,0
U005986,low,0
U005987,low,0
U005988,low,0
U005989,medium,0
U005990,low,0
U005991,low,0
U005992,low,0
U005993,high,0
U005994,medium,0
U005995,low,0
U005996,low,0
U005997,low,0
U005998,low,0
U005999,medium,0
U006000,low,0
U006001,low,0
U006002,low,0
U006003,low,0
U006004,low,0
U006005,low,0
U006006,low,0
U006007,low,0
U006008,medium,0
U006009,low,0
U006010,medium,0
U006011,low,0
U006012,low,0
U006013,low,0
U006014,low,0
U006015,low,0
U006016,low,0
U006017,low,0
U006018,medium,0
U006019,low,0
U006020,medium,0
U006021,high,0
U006022,medium,0
U006023,low,0
U006024,medium,0
U006025,medium,0
U006026,medium,0
U006027,low,0
U006028,low,0
U006029,medium,0
U006030,low,0
U006031,low,0
U006032,low,0
U006033,low,0
U006034,low,0
U006035,high,0
U006036,medium,0
U006037,medium,1
U006038,low,0
U006039,low,1
U006040,low,0
U006041,low,0
U006042,low,0
U006043,low,0
U006044,high,0
U006045,low,0
U006046,low,0
U006047,low,0
U006048,low,0
U006049,low,0
U006050,low,0
U006051,low,0
U006052,low,0
U006053,medium,0
U006054,low,0
U006055,low,0
U006056,low,0
U006057,low,0
U006058,low,0
U006059,low,0
U006060,medium,0
U006061,low,0
U006062,low,0
U006063,low,0
U006064,low,0
U006065,low,0
U006066,medium,0
U006067,low,0
U006068,low,0
U006069,low,0
U006070,low,0
U006071,medium,1
U006072,low,0
U006073,low,0
U006074,low,0
U006075,low,0
U006076,low,0
U006077,low,0
U006078,low,0
U006079,low,0
U006080,medium,0
U006081,low,0
U006082,low,0
U006083,low,0
U006084,low,0
U006085,low,0
U006086,low,0
U006087,low,0
U006088,low,0
U006089,low,0
U006090,low,0
U006091,low,0
U006092,low,0
U006093,low,0
U006094,low,0
U006095,high,0
U006096,low,0
U006097,low,0
U006098,low,0
U006099,low,0
U006100,low,0
U006101,low,0
U006102,low,0
U006103,medium,0
U006104,medium,1
U006105,low,0
U006106,high,1
U006107,high,0
U006108,low,0
U006109,low,0
U006110,low,0
U006111,low,0
U006112,low,0
U006113,low,0
U006114,medium,0
U006115,low,0
U006116,low,0
U006117,low,0
U006118,low,0
U006119,medium,0
U006120,low,0
U006121,low,0
U006122,low,0
U006123,low,0
U006124,low,0
U006125,low,0
U006126,low,0
U006127,low,0
U006128,low,0
U006129,low,0
U006130,low,0
U006131,low,0
U006132,low,0
U006133,low,0
U006134,low,0
U006135,low,0
U006136,low,0
U006137,medium,0
U006138,low,0
U006139,low,0
U006140,low,0
U006141,low,0
U006142,low,0
U006143,low,0
U006144,low,0
U006145,low,0
U006146,low,0
U006147,low,0
U006148,low,0
U006149,medium,0
U006150,low,0
U006151,low,0
U006152,low,0
U006153,low,0
U006154,low,0
U006155,low,0
U006156,low,0
U006157,low,0
U006158,low,0
U006159,low,0
U006160,medium,0
U006161,low,0
U006162,low,0
U006163,low,0
U006164,low,0
U006165,medium,0
U006166,low,0
U006167,low,0
U006168,low,0
U006169,low,0
U006170,low,0
U006171,high,0
U006172,low,0
U006173,low,0
U006174,low,0
U006175,low,0
U006176,high,0
U006177,low,0
U006178,low,0
U006179,low,0
U006180,low,0
U006181,low,0
U006182,low,0
U006183,low,0
U006184,low,0
U006185,low,0
U006186,low,0
U006187,low,0
U006188,low,0
U006189,low,0
U006190,low,0
U006191,medium,0
U006192,low,0
U006193,low,0
U006194,low,0
U006195,low,0
U006196,low,0
U006197,low,0
U006198,low,0
U006199,low,0
U006200,high,0
U006201,low,0
U006202,low,0
U006203,low,0
U006204,low,0
U006205,low,0
U006206,low,0
U006207,low,0
U006208,low,0
U006209,low,0
U006210,medium,0
U006211,low,0
U006212,low,0
U006213,low,0
U006214,low,0
U006215,low,0
U006216,low,0
U006217,low,0
U006218,low,0
U006219,low,0
U006220,low,0
U006221,low,0
U006222,low,0
U006223,low,0
U006224,low,0
U006225,low,1
U006226,low,0
U006227,low,0
U006228,low,0
U006229,low,0
U006230,low,0
U006231,medium,0
U006232,low,0
U006233,low,0
U006234,low,0
U006235,low,0
U006236,low,0
U006237,low,0
U006238,low,0
U006239,medium,0
U006240,low,0
U006241,low,0
U006242,low,0
U006243,low,0
U006244,low,0
U006245,low,0
U006246,low,0
U006247,medium,0
U006248,high,0
U006249,low,0
U006250,low,0
U006251,medium,0
U006252,low,0
U006253,low,0
U006254,low,0
U006255,medium,0
U006256,medium,0
U006257,low,0
U006258,low,0
U006259,low,0
U006260,low,0
U006261,medium,0
U006262,low,0
U006263,low,0
U006264,low,0
U006265,low,0
U006266,medium,0
U006267,low,0
U006268,low,0
U006269,low,0
U006270,low,0
U006271,low,0
U006272,low,0
U006273,low,0
U006274,low,0
U006275,low,0
U006276,low,0
U006277,low,0
U006278,low,0
U006279,low,0
U006280,low,0
U006281,low,0
U006282,low,0
U006283,low,0
U006284,low,0
U006285,medium,0
U006286,low,0
U006287,low,0
U006288,high,0
U006289,low,0
U006290,medium,0
U006291,low,0
U006292,medium,0
U006293,medium,0
U006294,high,0
U006295,low,0
U006296,low,0
U006297,low,0
U006298,low,0
U006299,low,0
U006300,high,0
U006301,low,0
U006302,low,0
U006303,low,0
U006304,low,0
U006305,low,0
U006306,low,0
U006307,low,0
U006308,medium,0
U006309,low,0
U006310,low,0
U006311,low,0
U006312,medium,0
U006313,medium,0
U006314,low,0
U006315,low,0
U006316,low,0
U006317,low,0
U006318,low,0
U006319,low,0
U006320,low,0
U006321,low,0
U006322,low,0
U006323,medium,0
U006324,low,0
U006325,low,0
U006326,low,0
U006327,medium,0
U006328,low,0
U006329,low,0
U006330,low,0
U006331,low,0
U006332,medium,0
U006333,low,0
U006334,low,0
U006335,low,0
U006336,low,0
U006337,low,0
U006338,low,0
U006339,low,0
U006340,low,0
U006341,medium,0
U006342,medium,0
U006343,medium,0
U006344,low,0
U006345,low,0
U006346,low,0
U006347,medium,0
U006348,low,0
U006349,low,0
U006350,low,0
U006351,low,0
U006352,medium,0
U006353,low,0
U006354,low,0
U006355,low,0
U006356,low,0
U006357,low,0
U006358,medium,0
U006359,low,0
U006360,low,0
U006361,low,0
U006362,low,0
U006363,low,0
U006364,low,0
U006365,medium,0
U006366,low,0
U006367,low,0
U006368,low,0
U006369,low,0
U006370,low,0
U006371,medium,0
U006372,low,0
U006373,high,1
U006374,low,0
U006375,low,0
U006376,low,0
U006377,low,0
U006378,medium,0
U006379,low,0
U006380,low,0
U006381,low,0
U006382,medium,0
U006383,low,0
U006384,low,0
U006385,low,0
U006386,medium,0
U006387,low,0
U006388,low,0
U006389,high,0
U006390,low,0
U006391,low,0
U006392,low,0
U006393,low,0
U006394,low,0
U006395,low,0
U006396,low,0
U006397,low,0
U006398,low,0
U006399,low,0
U006400,low,0
U006401,low,0
U006402,low,0
U006403,low,0
U006404,low,0
U006405,low,0
U006406,low,0
U006407,high,1
U006408,low,0
U006409,low,0
U006410,low,0
U006411,low,0
U006412,low,0
U006413,low,0
U006414,medium,0
U006415,low,0
U006416,low,0
U006417,low,0
U006418,low,0
U006419,medium,0
U006420,low,0
U006421,low,0
U006422,low,0
U006423,low,0
U006424,low,0
U006425,low,0
U006426,low,0
U006427,low,0
U006428,low,0
U006429,low,0
U006430,low,0
U006431,low,0
U006432,low,0
U006433,low,0
U006434,medium,0
U006435,low,0
U006436,low,0
U006437,low,1
U006438,low,0
U006439,medium,1
U006440,low,0
U006441,low,0
U006442,medium,0
U006443,medium,0
U006444,low,0
U006445,low,0
U006446,low,0
U006447,low,0
U006448,low,0
U006449,low,0
U006450,low,0
U006451,low,0
U006452,low,0
U006453,low,0
U006454,low,0
U006455,low,0
U006456,low,0
U006457,low,0
U006458,low,0
U006459,low,0
U006460,low,0
U006461,low,0
U006462,low,0
U006463,low,0
U006464,low,0
U006465,low,0
U006466,medium,0
U006467,low,0
U006468,low,0
U006469,medium,0
U006470,medium,0
U006471,low,0
U006472,low,0
U006473,high,0
U006474,low,0
U006475,low,0
U006476,low,0
U006477,low,0
U006478,low,0
U006479,low,0
U006480,low,0
U006481,low,0
U006482,low,0
U006483,medium,0
U006484,low,0
U006485,high,0
U006486,medium,0
U006487,low,0
U006488,low,0
U006489,low,0
U006490,high,0
U006491,low,0
U006492,low,0
U006493,medium,1
U006494,low,0
U006495,medium,0
U006496,low,0
U006497,low,0
U006498,low,0
U006499,low,0
U006500,low,0
U006501,medium,0
U006502,low,0
U006503,low,0
U006504,medium,0
U006505,low,0
U006506,low,0
U006507,medium,0
U006508,low,0
U006509,low,0
U006510,low,0
U006511,low,0
U006512,low,0
U006513,low,0
U006514,low,0
U006515,low,0
U006516,low,0
U006517,low,0
U006518,low,0
U006519,low,0
U006520,low,0
U006521,high,1
U006522,low,0
U006523,low,0
U006524,low,0
U006525,low,0
U006526,high,0
U006527,low,0
U006528,low,0
U006529,low,0
U006530,low,0
U006531,low,0
U006532,high,0
U006533,low,0
U006534,low,0
U006535,low,0
U006536,low,0
U006537,low,0
U006538,low,0
U006539,low,0
U006540,low,0
U006541,medium,0
U006542,low,0
U006543,medium,0
U006544,low,0
U006545,low,0
U006546,medium,0
U006547,low,0
U006548,low,0
U006549,low,0
U006550,low,0
U006551,medium,0
U006552,low,0
U006553,medium,0
U006554,low,0
U006555,low,0
U006556,low,0
U006557,medium,0
U006558,low,0
U006559,medium,0
U006560,low,0
U006561,low,0
U006562,low,0
U006563,low,0
U006564,medium,0
U006565,low,0
U006566,low,0
U006567,low,0
U006568,low,0
U006569,low,0
U006570,medium,0
U006571,low,0
U006572,low,0
U006573,low,0
U006574,low,0
U006575,low,0
U006576,low,0
U006577,low,0
U006578,low,0
U006579,high,0
U006580,medium,1
U006581,medium,0
U006582,low,0
U006583,low,0
U006584,low,0
U006585,low,0
U006586,low,0
U006587,low,0
U006588,high,0
U006589,medium,0
U006590,low,0
U006591,low,0
U006592,low,0
U006593,low,0
U006594,low,0
U006595,high,0
U006596,low,0
U006597,low,0
U006598,low,0
U006599,low,0
U006600,low,0
U006601,low,0
U006602,low,0
U006603,low,0
U006604,low,0
U006605,low,0
U006606,low,0
U006607,medium,0
U006608,low,0
U006609,low,0
U006610,low,0
U006611,low,0
U006612,low,0
U006613,low,0
U006614,low,0
U006615,high,0
U006616,low,0
U006617,low,0
U006618,medium,0
U006619,low,0
U006620,low,0
U006621,low,0
U006622,low,0
U006623,low,0
U006624,low,0
U006625,low,0
U006626,medium,0
U006627,low,0
U006628,low,0
U006629,low,0
U006630,low,0
U006631,low,0
U006632,low,0
U006633,medium,0
U006634,low,0
U006635,low,0
U006636,low,0
U006637,low,0
U006638,low,0
U006639,low,0
U006640,low,0
U006641,low,0
U006642,low,0
U006643,low,0
U006644,low,0
U006645,low,0
U006646,low,0
U006647,low,0
U006648,low,0
U006649,medium,0
U006650,low,0
U006651,low,0
U006652,high,0
U006653,low,0
U006654,low,0
U006655,low,0
U006656,low,0
U006657,low,0
U006658,medium,0
U006659,low,0
U006660,low,0
U006661,low,0
U006662,medium,0
U006663,low,0
U006664,medium,0
U006665,low,0
U006666,low,0
U006667,low,0
U006668,low,0
U006669,low,0
U006670,medium,0
U006671,low,0
U006672,low,0
U006673,low,0
U006674,low,0
U006675,low,0
U006676,low,0
U006677,low,0
U006678,medium,0
U006679,low,0
U006680,low,0
U006681,low,0
U006682,medium,0
U006683,low,0
U006684,medium,0
U006685,low,0
U006686,low,0
U006687,medium,0
U006688,medium,0
U006689,low,0
U006690,low,0
U006691,low,0
U006692,low,0
U006693,medium,0
U006694,low,0
U006695,low,0
U006696,low,0
U006697,low,0
U006698,low,0
U006699,low,0
U006700,low,0
U006701,low,0
U006702,low,0
U006703,high,0
U006704,low,0
U006705,low,0
U006706,low,0
U006707,low,0
U006708,low,0
U006709,low,0
U006710,low,0
U006711,low,0
U006712,medium,0
U006713,low,0
U006714,low,0
U006715,low,0
U006716,medium,0
U006717,low,0
U006718,medium,0
U006719,low,0
U006720,low,0
U006721,low,0
U006722,low,0
U006723,low,0
U006724,low,0
U006725,low,0
U006726,low,0
U006727,low,0
U006728,low,0
U006729,low,0
U006730,low,0
U006731,low,0
U006732,low,0
U006733,medium,0
U006734,low,0
U006735,low,0
U006736,high,0
U006737,low,0
U006738,low,0
U006739,low,0
U006740,low,0
U006741,low,0
U006742,low,0
U006743,low,0
U006744,low,0
U006745,low,0
U006746,low,0
U006747,low,0
U006748,low,0
U006749,low,0
U006750,low,0
U006751,low,0
U006752,low,0
U006753,low,0
U006754,medium,0
U006755,low,0
U006756,low,0
U006757,low,0
U006758,medium,0
U006759,low,0
U006760,low,0
U006761,low,0
U006762,low,0
U006763,medium,0
U006764,low,0
U006765,low,0
U006766,low,0
U006767,medium,0
U006768,low,0
U006769,low,0
U006770,low,0
U006771,low,0
U006772,low,0
U006773,low,0
U006774,high,0
U006775,low,0
U006776,low,0
U006777,low,0
U006778,low,0
U006779,low,0
U006780,low,0
U006781,low,0
U006782,low,0
U006783,low,0
U006784,low,0
U006785,low,0
U006786,low,0
U006787,low,0
U006788,low,0
U006789,low,0
U006790,medium,0
U006791,low,0
U006792,low,0
U006793,low,0
U006794,low,0
U006795,low,0
U006796,low,0
U006797,low,0
U006798,low,0
U006799,low,0
U006800,low,0
U006801,low,0
U006802,low,0
U006803,low,0
U006804,low,0
U006805,medium,0
U006806,low,0
U006807,low,0
U006808,medium,0
U006809,low,0
U006810,low,0
U006811,low,0
U006812,low,0
U006813,low,0
U006814,low,0
U006815,low,0
U006816,low,0
U006817,low,0
U006818,low,0
U006819,low,0
U006820,high,0
U006821,low,0
U006822,medium,0
U006823,low,0
U006824,low,0
U006825,low,0
U006826,low,0
U006827,low,0
U006828,medium,0
U006829,low,0
U006830,low,0
U006831,low,0
U006832,low,0
U006833,low,0
U006834,high,0
U006835,low,0
U006836,low,0
U006837,low,0
U006838,low,0
U006839,high,0
U006840,medium,0
U006841,low,0
U006842,high,0
U006843,low,0
U006844,low,0
U006845,low,0
U006846,low,0
U006847,low,0
U006848,low,0
U006849,low,0
U006850,medium,0
U006851,high,0
U006852,low,0
U006853,low,0
U006854,low,0
U006855,low,0
U006856,low,0
U006857,low,0
U006858,low,0
U006859,low,0
U006860,low,0
U006861,low,0
U006862,medium,0
U006863,low,0
U006864,low,0
U006865,low,0
